TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
9,Everton,2015/16,38,11,14,13,47.0,2.4013157894736845,3.7552631578947366,3.956052631578947,3.3708771929824564,596.0,15.68421052631579,447.0,11.763157894736842,196.0,5.157894736842105,164.0,4.315789473684211,254.0,6.684210526315789,191.0,5.026315789473684,349.0,9.18421052631579,391.0,10.289473684210526,52.0,1.368421052631579,53.0,1.394736842105263,1.0,0.02631578947368421,5.0,0.13157894736842105
30,Swansea,2015/16,38,12,11,15,47.0,2.40078947368421,3.7486842105263154,4.558947368421052,3.5694736842105255,522.0,13.736842105263158,443.0,11.657894736842104,162.0,4.2631578947368425,143.0,3.763157894736842,180.0,4.7368421052631575,180.0,4.7368421052631575,398.0,10.473684210526315,462.0,12.157894736842104,67.0,1.763157894736842,70.0,1.8421052631578947,3.0,0.07894736842105263,3.0,0.07894736842105263
33,Watford,2015/16,38,12,9,17,45.0,2.5431578947368423,3.7594736842105267,4.227105263157895,3.509912280701755,541.0,14.236842105263158,403.0,10.605263157894736,174.0,4.578947368421052,136.0,3.5789473684210527,244.0,6.421052631578948,166.0,4.368421052631579,375.0,9.868421052631579,482.0,12.68421052631579,57.0,1.5,63.0,1.6578947368421053,2.0,0.05263157894736842,3.0,0.07894736842105263
5,West Brom,2015/16,38,10,13,15,43.0,2.6065789473684213,3.788947368421052,4.726842105263158,3.707456140350877,541.0,14.236842105263158,390.0,10.263157894736842,153.0,4.026315789473684,113.0,2.973684210526316,226.0,5.947368421052632,184.0,4.842105263157895,385.0,10.131578947368421,419.0,11.026315789473685,42.0,1.105263157894737,62.0,1.631578947368421,4.0,0.10526315789473684,4.0,0.10526315789473684
2,Crystal Palace,2015/16,38,11,9,18,42.0,2.460526315789474,3.7231578947368424,4.186842105263158,3.4568421052631577,584.0,15.368421052631579,451.0,11.868421052631579,184.0,4.842105263157895,140.0,3.6842105263157894,251.0,6.605263157894737,190.0,5.0,409.0,10.763157894736842,506.0,13.31578947368421,59.0,1.5526315789473684,66.0,1.736842105263158,2.0,0.05263157894736842,2.0,0.05263157894736842
21,Bournemouth,2015/16,38,11,9,18,42.0,2.348684210526316,3.723947368421053,4.099736842105263,3.3907894736842104,481.0,12.657894736842104,418.0,11.0,162.0,4.2631578947368425,136.0,3.5789473684210527,221.0,5.815789473684211,169.0,4.447368421052632,358.0,9.421052631578947,406.0,10.68421052631579,53.0,1.394736842105263,51.0,1.3421052631578947,4.0,0.10526315789473684,2.0,0.05263157894736842
29,Sunderland,2015/16,38,9,12,17,39.0,2.6836842105263155,3.9907894736842113,4.827894736842104,3.8341228070175437,554.0,14.578947368421053,454.0,11.947368421052632,189.0,4.973684210526316,172.0,4.526315789473684,218.0,5.7368421052631575,169.0,4.447368421052632,374.0,9.842105263157896,425.0,11.18421052631579,59.0,1.5526315789473684,72.0,1.894736842105263,3.0,0.07894736842105263,4.0,0.10526315789473684
14,Newcastle,2015/16,38,9,10,19,37.0,2.721315789473684,3.984473684210527,4.288684210526315,3.6648245614035084,526.0,13.842105263157896,426.0,11.210526315789474,187.0,4.921052631578948,143.0,3.763157894736842,207.0,5.447368421052632,193.0,5.078947368421052,386.0,10.157894736842104,411.0,10.81578947368421,57.0,1.5,56.0,1.4736842105263157,3.0,0.07894736842105263,3.0,0.07894736842105263
32,Norwich,2015/16,38,9,7,22,34.0,2.569736842105263,3.8047368421052634,4.196315789473684,3.5235964912280706,510.0,13.421052631578947,396.0,10.421052631578947,167.0,4.394736842105263,131.0,3.4473684210526314,225.0,5.921052631578948,165.0,4.342105263157895,342.0,9.0,402.0,10.578947368421053,46.0,1.2105263157894737,58.0,1.5263157894736843,0.0,0.0,4.0,0.10526315789473684
17,Aston Villa,2015/16,38,3,8,27,17.0,3.054736842105263,4.1147368421052635,4.802105263157895,3.9905263157894737,499.0,13.131578947368421,379.0,9.973684210526315,161.0,4.2368421052631575,141.0,3.710526315789474,208.0,5.473684210526316,192.0,5.052631578947368,377.0,9.921052631578947,430.0,11.31578947368421,59.0,1.5526315789473684,67.0,1.763157894736842,1.0,0.02631578947368421,2.0,0.05263157894736842
